0,1.0000476215229988
3,1.0000476128743614
6,1.0000475912584219
9,1.0000475566878841
12,1.0000475091830665
15,1.0000474487718893
18,1.0000473754898589
21,1.0000472893800463
24,1.0000471904930646
27,1.0000470788870348
30,1.0000469546275588
33,1.0000468177876749
36,1.0000466684478198
39,1.0000465066957795
42,1.0000463326266409
45,1.0000461463427328
48,1.0000459479535708
51,1.000045737575791
54,1.0000455153330827
57,1.0000452813561187
60,1.0000450357824764
63,1.0000447787565603
66,1.0000445104295173
69,1.0000442309591495
72,1.0000439405098227
75,1.0000436392523697
78,1.0000433273639937
81,1.0000430050281635
84,1.0000426724345075
87,1.0000423297787044
90,1.0000419772623685
93,1.0000416150929343
96,1.0000412434835351
99,1.0000408626528792
102,1.0000404728251233
105,1.0000400742297435
108,1.0000396671014005
111,1.0000392516798033
114,1.0000388282095731
117,1.0000383969400972
120,1.0000379581253873
123,1.0000375120239315
126,1.000037058898543
129,1.0000365990162088
132,1.0000361326479341
135,1.0000356600685869
138,1.000035181556735
141,1.0000346973944871
144,1.0000342078673286
147,1.0000337132639545
150,1.0000332138761037
153,1.0000327099983881
156,1.0000322019281218
159,1.0000316899651502
162,1.0000311744116726
165,1.0000306555720708
168,1.0000301337527284
171,1.0000296092618555
174,1.0000290824093088
177,1.0000285535064113
180,1.0000280228657721
183,1.0000274908011046
186,1.0000269576270444
189,1.0000264236589651
192,1.000025889212798
195,1.0000253546048457
198,1.0000248201515993
201,1.0000242861695554
204,1.00002375297503
207,1.0000232208839768
210,1.0000226902118023
213,1.0000221612731832
216,1.0000216343818824
219,1.0000211098505676
222,1.0000205879906288
225,1.0000200691119971
228,1.0000195535229657
231,1.0000190415300085
234,1.0000185334376037
237,1.0000180295480547
240,1.0000175301613172
243,1.0000170355748206
246,1.0000165460832979
249,1.000016061978614
252,1.000015583549593
255,1.0000151110818538
258,1.0000146448576406
261,1.0000141851556603
264,1.0000137322509195
267,1.0000132864145643
270,1.0000128479137218
273,1.0000124170113454
276,1.0000119939660606
279,1.0000115790320143
282,1.0000111724587266
285,1.0000107744909463
288,1.0000103853685052
291,1.0000100053261816
294,1.0000096345935598
297,1.0000092733948998
300,1.0000089219490025
303,1.0000085804690837
306,1.0000082491626494
309,1.0000079282313741
312,1.0000076178709829
315,1.0000073182711366
318,1.0000070296153214
321,1.0000067520807403
324,1.0000064858382092
327,1.0000062310520583
330,1.0000059878800338
333,1.0000057564732063
336,1.0000055369758807
339,1.000005329525514
342,1.0000051342526302
345,1.000004951280747
348,1.0000047807263015
351,1.0000046226985806
354,1.0000044772996577
357,1.000004344624331
360,1.0000042247600689
363,1.0000041177869543
366,1.0000040237776422
369,1.00000394279731
372,1.0000038749036233
375,1.0000038201466985
378,1.000003778569073
381,1.0000037502056787
384,1.00000373508382
387,1.0000037332231577
390,1.0000037446356946
393,1.0000037693257684
396,1.0000038072900455
399,1.0000038585175242
402,1.000003922989537
405,1.0000040006797613
408,1.0000040915542325
411,1.0000041955713621
414,1.00000431268196
417,1.000004442829262
420,1.0000045859489601
423,1.0000047419692391
426,1.0000049108108162
429,1.0000050923869839
432,1.0000052866036615
435,1.0000054933594456
438,1.0000057125456667
441,1.0000059440464528
444,1.0000061877387934
